context,subject,predicate,object,date,wiki
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""articol \u0219tiin\u021Bific""@ro",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""b\u00E0i b\u00E1o khoa h\u1ECDc""@vi",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@yue",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""tieteellinen artikkeli""@fi",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A48027D5-5B6A-49DA-9DC3-2E3A935E5189>,<http://www.wikidata.org/prop/statement/P2860>,<http://www.wikidata.org/entity/Q44808803>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""\u043D\u0430\u0443\u0447\u043D\u0438 \u0447\u043B\u0430\u043D\u0430\u043A""@sr-ec",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-335D246B-EC67-4FEF-9B78-F95DBA433612>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-DF5BD3E1-2F4B-4A42-851A-CC4AC11FE4D8>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P735>,<http://www.wikidata.org/entity/statement/Q57075410-7432A7D2-A0BE-477B-BC11-E0E1ECC9F0C6>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-15048ECE-880B-4282-8369-E171BDD33401>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""articolo scientifico""@it",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-49B704E2-5B57-4230-BBAC-9C47F1895BCC>,<http://www.wikidata.org/prop/statement/P31>,<http://www.wikidata.org/entity/Q13442814>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/statement/Q85692908-408F7F2E-25F5-469C-8DDF-7F575EE77A70>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-sg",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P496>,<http://www.wikidata.org/entity/statement/Q57075410-DE836947-8B06-4DF0-947A-92BF9EA0F39D>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""vitenskapelig artikkel""@nb",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Jennifer J Knox""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Chin-Yo Lin""@sl",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P108>,<http://www.wikidata.org/entity/Q7751188>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3A55D8C7-2DA6-49F8-8628-333AE14C78CE>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://wikiba.se/ontology#identifiers>,"""1""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""artigo cient\u00EDfico""@pt-br",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P1053>,"""B-7077-2009""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/direct/P6178>,"""01311457441.73""",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://schema.org/version>,"""1455260082""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-486FEF41-A14E-4F1B-8F87-568AE62CBAF0>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-12FD026B-4F28-4C25-A85B-8517FF800A77>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://wikiba.se/ontology#statements>,"""10""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Carol J Swallow""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-6589402C-2F46-4C28-83DF-4305FB704C1C>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-0E8594F4-D48C-4836-90D9-032FE75E6704>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""artyku\u0142 naukowy""@pl",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-F2E1F827-CB0B-4AAB-9C65-8C970ED5CECB>,<http://www.wikidata.org/prop/qualifier/P1545>,"""6""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""article scientifique""@fr",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-3588D9FC-E7C3-48B9-BA60-DF1322B34DE9>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-cn",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""v\u011Bdeck\u00FD \u010Dl\u00E1nek""@cs",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P356>,"""10.1021/ACSCHEMBIO.0C00546""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A67D26AC-B5A3-46DB-A5C1-F290933720D0>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/5c3bbf17dd3a64bb70a18147bbdfdbfe89c30156>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/statement/Q85692908-3666C36E-BD69-4AD7-B1B8-FDFED9996B77>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-CDEA3D58-FA07-4024-8C1F-149F160CDC8C>,<http://www.wikidata.org/prop/qualifier/P580>,"""2004-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/statement/Q85692908-3666C36E-BD69-4AD7-B1B8-FDFED9996B77>,<http://www.wikidata.org/prop/statement/P106>,<http://www.wikidata.org/entity/Q1650915>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Patrik Rogalla""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u09AE\u09BE\u09B0\u09CD\u099A \u09E8\u09E6\u09E8\u09E6-\u098F \u09AA\u09CD\u09B0\u0995\u09BE\u09B6\u09BF\u09A4 \u09AC\u09C8\u099C\u09CD\u099E\u09BE\u09A8\u09BF\u0995 \u09A8\u09BF\u09AC\u09A8\u09CD\u09A7""@bn",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""scienca artikolo""@eo",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P2860>,<http://www.wikidata.org/entity/Q29014472>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-47D5070D-D1AE-4D3A-BE0B-0D8EDF8E45D3>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-E7125805-781F-4777-9162-00237D87B0C3>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://wikiba.se/ontology#sitelinks>,"""0""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-CABCAF8B-6BB9-4030-9E76-BAB5663E908A>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-80F75AA8-3D1E-46CA-A78F-A20ADFEB04C2>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P577>,"""2020-10-14T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-A909800C-5762-4F08-9AE9-F12D43473237>,<http://www.wikidata.org/prop/statement/P698>,"""33053548""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""vetenskaplig artikel""@sv",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-BED12150-D706-4D74-B284-D3FEA2D7664A>,<http://www.wikidata.org/prop/statement/P2093>,"""Shivangi Srivastava""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B871EE57-D24A-4EEC-997E-85AC27CBE816>,<http://www.wikidata.org/prop/qualifier/value/P580>,<http://www.wikidata.org/value/516a86436b5c5bfb1781235e0e47c6d0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100732071-714EDF02-130C-4B77-B864-23495396E898>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-3C1D5079-E2A4-4A24-A2E8-8E9B7F335956>,<http://www.wikidata.org/prop/qualifier/P1545>,"""4""",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P1053>,<http://www.wikidata.org/entity/statement/Q57075410-2E93C6E5-C996-446C-829E-1644ABF269D9>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3A55D8C7-2DA6-49F8-8628-333AE14C78CE>,<http://www.wikidata.org/prop/statement/P2093>,"""Elisabeth Wesseling""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""art\u00EDculo cient\u00EDfico publicado en 2020""@es",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-D02B3492-DD48-494F-B727-984EDE489AD9>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A542666D-B027-4934-A1D6-E35EFEBBDBA8>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-714EDF02-130C-4B77-B864-23495396E898>,<http://www.wikidata.org/prop/qualifier/P1545>,"""1""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P921>,<http://www.wikidata.org/entity/Q423762>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""\u043D\u0430\u0443\u0447\u043D\u0430\u044F \u0441\u0442\u0430\u0442\u044C\u044F""@ru",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-F656CAAE-54F3-4C65-B56F-888C24B82F28>,<http://www.wikidata.org/prop/statement/P1153>,"""57203286884""",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://www.w3.org/2004/02/skos/core#altLabel>,"""Scott Gilbertson""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://wikiba.se/ontology#sitelinks>,"""0""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://schema.org/version>,"""1267647807""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""article scientific""@oc",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-05A7C949-C721-44D0-9E8E-7AAB4C000D4E>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Chemoradiotherapy Using Carboplatin plus Paclitaxel versus Cisplatin plus Fluorouracil for Esophageal or Gastroesophageal Junction Cancer""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""\u10E1\u10D0\u10DB\u10D4\u10EA\u10DC\u10D8\u10D4\u10E0\u10DD \u10E1\u10E2\u10D0\u10E2\u10D8\u10D0""@ka",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Carly S Filgueira""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-1FD11F56-0691-49EA-9294-46DF8B6844D3>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d255cf27add761660cb6013325ce850210c4a2f4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""artikulong pang-agham""@tl",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-4D66BEAD-84A2-4DE5-81A9-A55949B95710>,<http://www.wikidata.org/prop/qualifier/P1545>,"""6""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Lea Beiermann""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Screening of Focused Compound Library Targeting Liver X Receptors in Pancreatic Cancer Identified Ligands with Inverse Agonist and Degrader Activity""@dv",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-E7125805-781F-4777-9162-00237D87B0C3>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""article scientific""@oc",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-41E40051-E1CE-45B2-9206-F5E2C1C01014>,<http://www.wikidata.org/prop/statement/P1476>,"""Screening of Focused Compound Library Targeting Liver X Receptors in Pancreatic Cancer Identified Ligands with Inverse Agonist and Degrader Activity""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://schema.org/description>,"""onderzoeker""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-9839CB47-659C-4AAF-8D3F-790FF8C5514A>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fcc5d2848570aaa7c9e91d6c95624c078d267107>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P31>,<http://www.wikidata.org/entity/Q13442814>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u043D\u0430\u0443\u0447\u043D\u0438 \u0447\u043B\u0430\u043D\u0430\u043A""@sr-ec",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-77919DCD-6FDB-4BA0-B81E-4B0750EFC7E7>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-E22E2678-B0AF-4BE4-9390-8D870DEBF018>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-49B704E2-5B57-4230-BBAC-9C47F1895BCC>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
